Easting,Northing,Depth
349402.6,4390347,64.7
350029.3,4390347,6.4
349497.8,4390348,22.4
349155,4390348,7.8
350373,4390348,18.8
347618,4390348,8.3
349158.6,4390348,8.4
347728.6,4390348,16.9
349151.6,4390348,6.7
347701,4390348,16.4
349492.8,4390349,11.9
349306.3,4390349,29.8
350406.8,4390349,6.1
349148,4390349,6.3
350368.2,4390349,20.7
349250.3,4390349,25.1
350033.4,4390349,7.5
349165.2,4390349,10.4
347621.1,4390349,8.7
349447,4390349,68.6
350304.6,4390349,46.5
349489.5,4390350,15.5
349489.6,4390350,14.6
350015.6,4390350,12.6
350362.2,4390350,23.9
347898.9,4390350,22.3
349491.5,4390350,14
347849.5,4390350,20.7
349504.9,4390350,21.9
349491.1,4390350,13.5
349402.7,4390350,65.5
349495.9,4390350,19.4
349494.7,4390350,14.9
349170.7,4390350,11.8
349489.8,4390350,15.2
349493.9,4390350,11.6
349195.7,4390350,18.3
347994.3,4390351,16
349145.7,4390351,6.3
350016.7,4390351,13.5
349518.3,4390351,13.6
347727.5,4390351,16.9
347593.4,4390351,4.9
349491.8,4390351,12.5
349491.3,4390351,13.7
350038.5,4390351,10.9
349492.9,4390351,10.6
349306.3,4390351,30.5
350409,4390351,6.1
347624.3,4390351,9.1
349490.5,4390351,13.7
350305.9,4390351,46.7
347799.3,4390351,19.6
349484.8,4390352,19.3
347968.3,4390352,23.8
347994.1,4390352,17.8
349177.6,4390352,14.8
350210.5,4390352,21.1
349186.1,4390352,16.1
349191.8,4390352,18
349181.8,4390353,15.4
349506.8,4390353,20
349351.8,4390353,39.1
347752.8,4390353,18
350350.1,4390353,26.4
349402.7,4390353,65.6
350043.5,4390353,12.5
347627.7,4390353,9.9
350347.3,4390354,29.2
349250,4390354,21.7
347701.5,4390354,16.1
347993.3,4390354,21
347595,4390354,5.4
347849.7,4390354,20.5
349147.4,4390355,8.7
347726,4390355,16.8
347799,4390355,19.3
349483.9,4390355,20
349517.8,4390355,13.8
350308.5,4390356,46
349150.7,4390356,10.1
349508.8,4390356,17.8
350339.7,4390356,31.5
349447.4,4390356,68.6
350049.6,4390356,17.2
350051.9,4390356,20.2
347752.7,4390356,17.9
347631.6,4390356,10.5
347725.6,4390356,16.7
347968.7,4390357,23.6
347634.1,4390357,9.9
350336.2,4390357,34
349154.3,4390357,11
350055.2,4390357,23.6
350412.8,4390357,5.5
350329.3,4390358,41
349351.4,4390358,40.1
350332,4390358,38
349162.5,4390358,10
349158.3,4390358,10.5
347849.8,4390358,20.6
350413.6,4390358,4.9
347635.6,4390358,10.5
347991.1,4390358,22.5
349249.8,4390358,17.4
350213.3,4390358,20
350059.7,4390359,27.1
350325.9,4390359,42.2
349183.1,4390359,11.4
347798.4,4390359,19.4
349510.9,4390359,15.9
349173.5,4390359,11
347897.1,4390359,22
349180.2,4390359,11.1
349165.1,4390359,11.2
349482.5,4390360,20.6
350310.6,4390360,45.7
350066.2,4390360,30.5
347702,4390360,16
349518,4390360,12.1
349187.5,4390360,11.7
350214.3,4390360,19.7
349191.9,4390360,12.3
347597.9,4390360,6.4
347752.5,4390360,17.6
347640.5,4390360,11
347990.2,4390360,23.6
350063.6,4390360,29.3
349447.7,4390360,69.1
347969.2,4390361,23.8
350069.8,4390361,31.4
349512.8,4390361,13.4
350319.1,4390361,43.9
349306.3,4390361,33.5
350414.8,4390361,4.3
349200.5,4390362,13.6
347787.6,4390362,19.4
349402.6,4390362,65.9
347783.4,4390362,19.1
347796.7,4390362,19.6
350315.7,4390362,44.6
347777,4390362,19
347800.3,4390362,19.5
347778.7,4390362,19.1
347722.7,4390362,16.7
349351,4390362,40.6
347814,4390362,20.2
347794.5,4390362,19.5
347798,4390362,19.4
350073.1,4390362,32.9
347769.3,4390363,18.8
349517.9,4390363,10.9
347821.6,4390363,20.2
350312.3,4390363,45.4
350078,4390363,33.8
347764.6,4390363,18.7
349516.2,4390363,12.5
347599.4,4390363,6.9
350308.8,4390363,45.4
347645.6,4390363,11.8
347817.3,4390363,20.4
347771.6,4390363,18.9
347989.3,4390364,24
347832.1,4390364,20.5
350305.3,4390364,46.7
350081.4,4390364,34.5
347896.6,4390364,21.9
347761.1,4390364,18.5
350312.8,4390364,45.2
347721.8,4390364,16.6
347830.3,4390364,20.2
347647.8,4390364,12.4
349521.4,4390364,10
347702.1,4390364,16.1
349519.6,4390364,11
347825.5,4390364,20.2
349205.5,4390364,12.7
350298.1,4390365,46.8
347834.7,4390365,20.6
349402.5,4390365,66.6
350415.8,4390365,3.6
347754.1,4390365,17.9
350088.4,4390365,36.9
350084.9,4390365,35.6
347838.8,4390365,20.6
347969.5,4390365,23.9
349448.3,4390365,67.7
349523.4,4390365,9.2
349306.2,4390365,38.3
350294.6,4390365,47.4
347840.5,4390365,20.5
349208.2,4390366,10.9
350093.9,4390366,38.6
347896.4,4390366,22.1
347743.8,4390366,17.5
349524.1,4390366,8.8
350091.9,4390366,37.6
350098.1,4390366,39.2
347601,4390366,7.4
350292.5,4390366,47.4
347847.4,4390366,20.4
347845.8,4390366,20.5
349517.9,4390366,10
349480.4,4390366,22.2
347747.1,4390366,17.5
347850.4,4390367,20.6
347740.5,4390367,17.3
347854.2,4390367,20.7
350315.1,4390367,44.9
350193.8,4390367,15
350187.9,4390367,14.9
350180.8,4390367,14.2
349249.5,4390367,10.8
350170,4390367,13.7
350289.1,4390367,47.9
350177.2,4390367,13.9
350196.8,4390367,15.9
347850.8,4390367,20.5
350415.9,4390367,3.3
350204.6,4390367,16.1
350100.8,4390367,39
349350.4,4390367,50.8
347652.3,4390367,12.8
350173.6,4390367,13.8
349524.4,4390367,8
350104.3,4390367,38.7
350275.4,4390368,48.9
350282.3,4390368,48.8
350278.9,4390368,49.1
350284.4,4390368,48.3
350222.6,4390368,20.4
347602,4390368,7.8
350225.4,4390368,21.9
350211.1,4390368,17.6
350268.3,4390368,48.4
350208.7,4390368,16.6
349518.2,4390368,8.7
350264.8,4390368,47.7
350218.1,4390368,19.2
350259.6,4390368,47.9
350162.8,4390368,13.9
347857.7,4390368,20.9
347797.3,4390368,19.9
347862.4,4390368,20.9
350166.4,4390368,13.7
350112.1,4390368,38.1
347719.8,4390368,16.4
350271.8,4390368,48.6
350215.1,4390368,18.4
350218.4,4390368,19.4
350242.8,4390369,40.5
349523.4,4390369,7.7
347737.3,4390369,17
347869.4,4390369,21.5
350118.9,4390369,36
350230.3,4390369,24.3
350116.6,4390369,37.3
350235.6,4390369,34.5
347655.7,4390369,13.3
347989.2,4390369,24.4
350155.7,4390369,14.8
347866.1,4390369,21.2
350253.4,4390369,46.4
350249.3,4390369,45.5
349448.9,4390369,66.7
347752.4,4390369,17.8
350159.2,4390369,14.3
349520.2,4390370,7.5
347734.3,4390370,16.8
349402.3,4390370,68.7
350147.5,4390370,15.1
349522.8,4390370,7.7
350152.2,4390370,14.8
350126,4390370,30.9
347874.9,4390370,20.8
349518.9,4390370,7.9
347872.7,4390370,21.3
350123.7,4390370,33.7
350136.8,4390371,17.3
349249.3,4390371,10.5
350129.5,4390371,26.6
347603.6,4390371,8.1
350143.9,4390371,16.1
349478.9,4390371,23.9
347659.1,4390371,13.8
350317.4,4390371,44.2
347702.4,4390371,15.7
350134.4,4390371,22.7
347879.6,4390371,21.1
350413.9,4390371,3.9
349306,4390371,43.4
349350,4390372,61.7
347989.7,4390372,24.1
347731.3,4390372,16.6
347752.5,4390372,18
347885.3,4390372,21.2
347718,4390372,16.1
350411.8,4390373,5.6
347888.6,4390373,21
347662.4,4390373,14
347605.2,4390374,8.5
349402,4390374,68.8
347717.2,4390374,15.9
347850.7,4390374,20.5
347796.4,4390374,20
350408.3,4390374,7.6
347665.7,4390375,14.2
347893.7,4390375,21.1
347725.4,4390375,16.4
350319.6,4390375,44.1
350222,4390375,20.2
349213.2,4390375,6.1
349477.8,4390375,25.5
347667.4,4390376,14.4
347896.3,4390376,20.9
350403.1,4390376,9.4
350400,4390376,11.2
347752.6,4390376,19.5
349349.7,4390376,66
347896.2,4390376,21.6
347722.7,4390377,16.1
349213.4,4390377,6.7
350397.5,4390377,12.4
349305.6,4390377,47.4
347715.5,4390378,15.7
347606.7,4390378,9.1
350321.6,4390378,43.7
349449.9,4390378,66.7
347702.8,4390378,15.6
349401.5,4390379,67.3
347972.6,4390379,23.9
347991.2,4390379,24.2
347902.8,4390379,21.3
349305.4,4390379,52.3
347720.2,4390379,15.7
350394.1,4390379,13.5
347674.3,4390380,14.6
347896.4,4390380,21.2
347905.9,4390380,21
349249.2,4390380,11.5
349213.3,4390380,7.7
347850.7,4390380,20.3
347752.7,4390380,19.7
347795.8,4390380,19.8
347607.9,4390381,9.2
350225.9,4390381,21.6
350391.1,4390381,13.9
347679.1,4390382,14.8
347703,4390382,15.3
347714.1,4390382,15.6
347717.8,4390382,15.7
347991.7,4390382,24.3
349450.5,4390383,65.7
350323.3,4390383,43.7
349400.9,4390383,66.6
349349.2,4390383,67.9
347911.9,4390383,21.1
349477.1,4390383,24.8
350388.2,4390383,14
347716.7,4390383,15.6
347973.3,4390384,23.9
347682.4,4390384,14.9
347915.9,4390385,21
347795.2,4390385,19.9
347609.2,4390385,9.5
349305,4390385,55.9
347896.7,4390385,21.3
350228.5,4390385,23.8
347712.8,4390385,15.5
347850.8,4390385,20.9
347973.7,4390386,24.3
347684.3,4390386,15
349349.1,4390386,68.1
349450.7,4390386,64.9
350384.2,4390386,13.7
349477.3,4390387,13.5
347918.8,4390387,21.6
347713.6,4390387,15.5
347850.7,4390387,20.4
349212.2,4390387,8.8
349249.2,4390387,15.3
347752.7,4390387,18.1
350324.7,4390387,43.7
347703.4,4390387,15.6
347609.9,4390388,9.6
349249.2,4390388,18.2
347992.1,4390388,24.9
347687.9,4390388,15
350230.6,4390388,26.4
347921.4,4390388,21.7
350381.7,4390389,13.3
347711.5,4390389,15.5
347794.7,4390389,20
347923.4,4390390,22.2
347711.8,4390390,15.6
347897.3,4390390,21.2
347692.3,4390390,15
347703.6,4390390,15.5
347752.5,4390390,17.9
350379.5,4390391,12.3
350325.7,4390391,44.3
349348.9,4390391,67.5
349304.5,4390391,59.6
349210.6,4390391,9.8
349451,4390392,63.4
347610.9,4390392,9.9
347973.9,4390392,24.5
347927.4,4390392,22.5
347850.5,4390392,20.5
347694.6,4390392,15.1
347709.6,4390393,15.6
347752.3,4390393,17.6
350378.3,4390393,10.7
347710.2,4390393,15.5
347929.1,4390394,22.8
347697.9,4390394,15.3
350013.7,4390394,10.4
347794,4390394,20.1
350234.9,4390394,31.8
347710.1,4390394,15
347703.7,4390394,15.4
350009.3,4390394,8.1
349249.2,4390395,25.9
350026.9,4390395,24.1
350022.9,4390395,20.5
349208.3,4390395,11.5
350326.6,4390395,44.2
349451.1,4390395,60.8
349348.8,4390395,65.9
347611.8,4390395,10.1
347973.6,4390396,25.1
350033.8,4390396,27.1
349400.4,4390396,66
347992.9,4390396,25.4
347751.6,4390396,17.4
350031.2,4390396,25.9
349304.3,4390396,61.7
347992.9,4390396,25.1
347701.3,4390396,15.5
347793.7,4390396,20.1
350039.7,4390396,28.4
349477.8,4390397,12.5
347898.2,4390397,21.8
350375.7,4390397,9.6
350237.3,4390397,36.4
347933,4390397,22.8
347703.4,4390398,15.4
350047.8,4390398,29.4
350327.1,4390398,44.1
350052.9,4390398,31.7
350002.8,4390398,6.8
347707.6,4390399,15.9
347935.7,4390399,23.1
350064.8,4390399,34.5
347706.4,4390399,15.7
350374.4,4390399,8.7
350059,4390399,32.5
350060.2,4390399,33.3
347612.9,4390399,10.4
349249.2,4390399,31.4
347708.8,4390399,16
349304.2,4390399,64.4
347793.2,4390400,20.1
347993.3,4390400,25.8
350068.7,4390400,34.9
349204.5,4390400,11.7
347710.9,4390401,17.1
350076.2,4390401,35.8
347973.1,4390401,25.3
349451,4390401,59.3
347746.2,4390401,16.8
347938.3,4390401,23.2
350073.8,4390401,35.4
347738.3,4390401,17
350080.5,4390402,35.5
347614,4390402,10.8
347705.3,4390402,17
347899.1,4390402,21.4
350371.7,4390402,8.9
347736.1,4390402,16.9
347993.7,4390403,26.2
350089.6,4390403,35.2
349998.8,4390403,4.6
347941.7,4390403,23.5
347713.8,4390403,17.8
347850.3,4390403,20.6
349478.5,4390403,12
350328.5,4390404,44.1
350103.5,4390404,31.5
349217.4,4390404,25.9
350369.6,4390404,10.1
350097.9,4390404,32.9
350109,4390404,29.8
349399.6,4390404,66.3
347793,4390404,19.6
349201.9,4390404,12.1
347972.6,4390405,25.4
350117.7,4390405,25
347733.5,4390405,16.8
350112.2,4390405,27.7
347717.6,4390405,17.4
347707.7,4390405,17.1
350120.8,4390405,21
349348.6,4390405,65.2
349249.3,4390405,39.1
349996.9,4390406,5.3
347702.2,4390406,16.1
350128.6,4390406,12.1
350127.4,4390406,16.3
350243.7,4390406,42.4
350366.7,4390406,12.8
349450.9,4390406,58.6
350329.9,4390407,44.1
350140.9,4390407,6.4
350136.9,4390407,7.6
350134.8,4390407,9
347615.6,4390407,11.1
347793.9,4390408,18.2
349399.1,4390408,66.1
349478.9,4390408,12.8
350144.7,4390408,5.4
349199.7,4390408,12.4
347848,4390408,20.2
347730.8,4390408,16.4
350361.8,4390408,15.7
349215.3,4390408,26.9
347947,4390408,23.7
347972.1,4390408,25.5
347994,4390408,26.2
349249.5,4390409,46.3
349348.4,4390409,65.6
350359.8,4390409,19.4
347616.4,4390409,11.4
350355.8,4390409,23
349450.8,4390409,58.6
350153.2,4390409,3.4
350150.7,4390409,4.1
347703,4390410,17.6
347901.8,4390410,18.4
350350.4,4390410,27.7
347724.4,4390410,18.3
347949,4390410,24.2
349995.7,4390410,7
350158.6,4390410,2.7
347796.3,4390411,17
349478.9,4390411,12.7
349212.8,4390411,28
347846.2,4390411,18.6
350247.5,4390411,42.7
347950.8,4390411,24.5
350331.6,4390411,43.8
350348.5,4390411,30.9
347994,4390411,26.7
347728.2,4390411,18.9
349348.3,4390411,64.7
347726.7,4390412,19.6
347701.4,4390412,17.6
349249.6,4390412,56.5
347799.6,4390413,16.1
348045.6,4390413,10.9
347617.3,4390413,11.6
350335.7,4390413,41.5
348037.1,4390414,20.8
349398.4,4390414,66.1
349303.6,4390414,66.4
349450.3,4390414,57.6
350332,4390414,42.7
349198.2,4390414,15.5
350167.5,4390414,3.1
347906.5,4390414,19
347953.1,4390414,24.7
347843.8,4390414,17.4
350328.4,4390414,43.6
347725.2,4390414,18.2
349995.3,4390414,7.4
347804.3,4390415,16.3
347701.6,4390415,15.9
347705.8,4390415,15.4
347970.8,4390415,25.8
350318.4,4390415,45.5
348036.2,4390415,25.1
350333.6,4390415,43.4
349478.3,4390415,12.7
348048.4,4390415,10.7
350321,4390415,45.4
347729.1,4390416,16.1
348566.2,4390416,10.8
349348,4390416,64.9
347955.6,4390416,24.9
350313.8,4390416,45.5
347911.1,4390416,20
350310.1,4390416,45.9
348564.3,4390416,11.1
347809.5,4390416,16.5
349209.3,4390416,28.3
350306.4,4390417,46.2
348567.3,4390417,11
350170.4,4390417,3.3
349994.8,4390417,6.5
347811.5,4390417,16.3
347701.1,4390417,16.6
347993.8,4390417,27.2
349250.1,4390417,62.9
347840.2,4390417,16
347914.7,4390418,21.8
347705.3,4390418,15.2
350299.2,4390418,46.6
349207.5,4390418,28.1
349199,4390418,19.2
348561.7,4390418,11.3
347721.5,4390418,17
348050.4,4390418,10.7
350295.5,4390418,46.4
350302.8,4390418,46.5
347958.2,4390419,25
347918.2,4390419,22.4
348569.5,4390419,11.1
350277.2,4390419,44.9
347816.5,4390419,15.7
350270.8,4390419,44.8
347619.5,4390419,12
348560.9,4390419,12.3
350335.6,4390419,43.1
347729.8,4390419,15.8
350284.5,4390419,45.8
350267.1,4390419,44.4
350291.8,4390419,46.3
350280.8,4390419,45.3
350288.2,4390419,46.3
350253.8,4390419,43
350257.1,4390420,44
347702,4390420,15.6
350172.8,4390420,2.5
349475.7,4390420,13.8
347700.5,4390420,15.6
347836.1,4390420,14.7
349347.5,4390420,65.7
350219,4390421,15.1
347921.6,4390421,22.5
349397.7,4390421,66.2
350213.9,4390421,10.6
350215.3,4390421,12.9
347828.6,4390421,13.8
347821.4,4390421,15.3
348051.8,4390421,11.8
347826.4,4390421,14.5
350252.9,4390421,42.8
348570,4390421,11.5
350255.6,4390422,43.2
347704.8,4390422,15.2
350190.3,4390422,3.6
347716.5,4390422,16
347620.8,4390422,12.4
350230.9,4390422,32.4
349473.6,4390422,20
350245.6,4390422,41.3
349995.8,4390422,6.7
348035.2,4390422,25.6
350227.2,4390422,24.8
350204.8,4390422,6.7
349250.4,4390422,65
350249.4,4390422,41.8
350222.7,4390422,18.6
350194,4390422,4
347702.9,4390422,15.5
350175.8,4390423,2.5
349303,4390423,64.2
349449.4,4390423,53.2
350201.4,4390423,5.4
350186.3,4390423,3.3
350199.7,4390423,4.4
350237.5,4390423,35.1
347713.7,4390424,15.6
349347.1,4390424,65.4
348036.4,4390424,26
347925.8,4390424,21.4
350181.2,4390424,3.1
347699.8,4390424,15.5
347729.8,4390424,17.4
349449.3,4390424,47.9
349200,4390424,23.5
349996.9,4390424,8.9
350178.4,4390424,2.8
350184,4390424,3.2
347704.5,4390425,15.2
349397.3,4390425,65.9
347968.1,4390425,25.8
347963.2,4390425,25.8
350338.9,4390425,40
347710.8,4390425,15.5
348571,4390425,11.9
349201.6,4390425,24.9
347993.9,4390426,27.1
349463.3,4390426,22.6
348038.2,4390426,26.3
347928.5,4390426,20.2
350258.5,4390427,43.3
348559.5,4390427,13
349250.6,4390427,66.8
348051.9,4390427,14.4
347965.1,4390428,25.7
347966.8,4390428,25.7
347622.6,4390428,12.5
348039.7,4390428,26.5
349346.8,4390428,65.6
350341,4390428,39.6
349200.8,4390428,28
348571.5,4390429,12.6
347931.7,4390429,17.2
347704.3,4390429,15
348559.3,4390429,14.1
349302.6,4390429,64.7
347994,4390429,26.7
349397,4390429,66.2
348051,4390430,17.6
349250.7,4390430,67.2
347698.9,4390430,15.1
348042,4390430,26.4
350261.3,4390431,43.3
349998.8,4390431,10
348571.9,4390431,13.2
347935.1,4390432,15.2
349460.3,4390432,17.4
347994.1,4390432,27.1
350343.1,4390432,38.5
347722.1,4390432,15.8
347704.1,4390433,15.1
347968.5,4390433,26.1
349201.5,4390433,32.6
349396.8,4390433,66
348050.1,4390433,21.9
349346.3,4390433,65.1
347718.6,4390433,15.4
349250.8,4390433,66.7
347964.3,4390433,26.1
348045.4,4390433,26.5
347937.4,4390434,13.7
349448.5,4390434,41
347717.8,4390434,15.1
347969,4390434,26.2
347994.3,4390435,27.3
348573.6,4390435,13.7
349460.2,4390435,14.9
350264.1,4390435,42.9
347712.6,4390436,14.9
347626.1,4390436,12.9
348048.1,4390436,26.4
347940.5,4390436,12.3
347962.2,4390436,25.9
349448.3,4390437,38.6
347971.1,4390437,26.5
349202.2,4390437,37.8
348049.4,4390437,26.2
349302.3,4390437,64.7
347960.4,4390437,25.7
349396.7,4390437,66.2
348048.8,4390437,24.7
349345.7,4390438,65.4
347697.6,4390438,15
349997.7,4390438,10
347707.7,4390438,14.8
348558.7,4390438,15.6
348048.4,4390439,26.7
347703.8,4390439,14.7
349250.7,4390439,65.7
349461.2,4390439,13.4
347627.5,4390439,12.8
348575.8,4390439,13.5
350376.1,4390440,10
347704.3,4390440,14.8
347948.7,4390440,11.4
347697.3,4390440,14.9
350347.3,4390440,38.5
348576.9,4390440,13
349202.5,4390440,41.8
350266.9,4390440,42.3
349996.5,4390440,9.6
350369.8,4390441,17.4
350379.2,4390441,6.5
348048.3,4390441,27.2
350367.4,4390441,21.7
347700.8,4390441,14.7
347703.8,4390441,14.8
349447.7,4390441,37.5
347994.8,4390441,27.6
348052.8,4390441,25.5
347951.3,4390441,19
350307.9,4390442,45.1
349302.1,4390442,64.6
349396.6,4390442,65.9
350359.1,4390442,29.7
350315.3,4390442,45.4
350363,4390442,26.9
347699.3,4390442,14.7
347628.9,4390442,12.9
350326.4,4390442,45
347974.4,4390442,27.1
348558.4,4390442,16.3
350311.6,4390442,45.5
350323.7,4390442,44.9
349202.7,4390442,45.3
349458.7,4390442,19.5
349401.2,4390443,66.5
350341,4390443,41.8
349412.2,4390443,65.8
349456,4390443,23.2
349416.5,4390443,65.9
349424,4390443,62.9
349420,4390443,64.7
349448.3,4390443,39.4
349408.2,4390443,66.4
350344.7,4390443,40.6
350334.8,4390443,43.2
349437.6,4390443,52.3
349462.4,4390443,17.5
350331.1,4390443,44.8
349433.6,4390443,57.2
350301.6,4390443,44.7
349406,4390443,66.4
350353.2,4390443,33.8
350351.9,4390443,37.3
349453.3,4390443,28.6
349441.4,4390443,45.2
350298,4390443,44.4
348054.3,4390443,24.6
347695.7,4390443,14.6
349427.9,4390443,60.7
350381.9,4390443,5
350337.8,4390443,42.5
349464.5,4390443,11.8
347691.7,4390444,14.7
349462.7,4390444,17.1
347696.9,4390444,14.7
349397.2,4390444,65.9
349992.9,4390444,9.3
347703.8,4390444,14.1
349393.7,4390444,65.9
349345.3,4390444,65.1
350277.7,4390444,43
347995.2,4390444,27.4
350289.6,4390444,43.7
348580.1,4390444,12.1
349250.5,4390444,65.3
350281.4,4390444,43.4
350271.8,4390445,42.6
349386.1,4390445,65.4
350263,4390445,41.6
350259.3,4390445,41.2
349390.6,4390445,65.5
350270.3,4390445,42.4
350267.4,4390445,42
349447,4390445,40.1
347977.4,4390446,27
347687.3,4390446,14
349467.4,4390446,10.5
350255.2,4390446,40.5
350384.4,4390446,5
349462.6,4390446,18.8
348056.5,4390446,23.6
350270.8,4390446,42
347685.2,4390446,13.6
349382.1,4390446,66.1
349366.2,4390447,65.4
349368,4390447,65.4
349396.4,4390447,65.5
349373.5,4390447,65.5
349990.1,4390447,8.3
348048.2,4390447,27.9
347681.2,4390447,14.5
350245,4390447,36.7
349377.1,4390447,65.4
350247.9,4390447,39.7
347995.5,4390447,27.8
347630.9,4390447,12.8
350351.1,4390448,37.7
349357.5,4390448,65.2
348558.1,4390448,18.1
349352.5,4390448,64.9
349988.7,4390448,7.6
349345.3,4390448,64.8
347679.8,4390448,14.4
347696.5,4390448,14.5
349361.6,4390448,65.7
350242.1,4390448,34.3
349469.1,4390448,10.4
348582.7,4390448,11.4
347703.8,4390448,14.3
349461.2,4390448,21.9
349250.3,4390448,64.7
348220.7,4390449,8.8
349301.8,4390449,65
349340.6,4390449,65.1
350272.6,4390449,41.9
349347.5,4390449,65.5
349331.8,4390449,65.3
349203.2,4390449,47.6
349335.1,4390449,65
350386.2,4390449,5.9
350237.3,4390449,30.6
348217.3,4390449,8.9
347676.2,4390449,14.2
349987.8,4390449,7.5
349343.8,4390449,65
350090,4390450,24.1
349446.1,4390450,41.2
348059.3,4390450,22.9
349275.9,4390450,64.2
349304.1,4390450,64.7
349459.8,4390450,24.3
349318.6,4390450,65
349294,4390450,65
349300.4,4390450,65
348214.1,4390450,9.7
348225.4,4390450,8.9
349328.6,4390450,64.8
349308.1,4390450,64.6
347632.1,4390450,12.7
349277.7,4390450,64.3
349290,4390450,64.2
349250.1,4390450,63.9
349324.1,4390450,65.2
349315,4390450,65.6
349281.8,4390450,64.7
349287.8,4390450,65.2
350234.7,4390450,27.9
349269.6,4390451,63.9
350144.3,4390451,4.2
350138.4,4390451,4.5
349253.2,4390451,64
349266.8,4390451,64.1
350113.5,4390451,13.1
349247.2,4390451,64.4
350134.9,4390451,4.9
350225.9,4390451,25.1
349261.4,4390451,64
350117.3,4390451,10.8
347980.8,4390451,27.3
350229.9,4390451,26.6
350076.4,4390451,28.4
349257.3,4390451,63.8
350120.9,4390451,9.2
350080.1,4390451,27.7
349249,4390451,64.8
350130.5,4390451,6.4
347669.6,4390451,14.2
350101.9,4390451,20.5
348207.8,4390451,10.6
350083.9,4390451,26.4
349243.1,4390451,65.3
350223,4390451,22.9
350097.9,4390451,22.6
350105.8,4390451,17.6
350088.8,4390451,25.4
350125.4,4390451,7.6
350108,4390451,15.2
350131.1,4390451,5.8
349986.7,4390451,8
347996.3,4390452,28.1
350146.6,4390452,4.1
350196.9,4390452,11.5
350153.7,4390452,3.9
350192.4,4390452,10.7
350070.3,4390452,29.4
349226.9,4390452,67.1
350157.3,4390452,4.1
350151.1,4390452,3.9
350216,4390452,17.1
350207.5,4390452,15
349232.8,4390452,66.7
350204.6,4390452,13.7
347704,4390452,14.4
349238.6,4390452,66.1
350200.8,4390452,12.5
350210.4,4390452,16.1
349230.5,4390452,67.1
350218.7,4390452,19.6
349396.1,4390452,66.1
347696,4390452,14.3
350673.7,4390453,2.9
350064.6,4390453,30
350060.6,4390453,30.3
347633.3,4390453,12.7
350671,4390453,3
350058.4,4390453,30.5
348205.1,4390453,9.9
348061,4390453,23.1
350189.3,4390453,10.1
350185.4,4390453,9.3
